Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
pomp,False,False,False,False,False,True,False,False,False,False
pompous,False,False,True,False,False,True,False,False,False,False
ponderous,False,False,False,False,False,True,False,False,False,False
pontiff,False,False,False,False,False,False,False,False,False,True
pool,False,False,False,False,False,False,True,False,False,False
poorly,False,False,False,False,False,True,False,False,False,False
pop,False,False,False,False,False,True,False,False,True,False
pope,False,False,False,False,False,False,True,False,False,False
popularity,False,False,False,False,False,False,True,False,False,False
popularized,False,False,False,False,False,False,True,False,False,False
population,False,False,False,False,False,False,True,False,False,False
porcupine,False,False,False,False,False,True,False,False,False,False
porn,False,False,True,False,False,True,False,False,False,False
porno,False,False,False,False,False,True,False,False,False,False
pornographic,False,False,False,False,False,True,False,False,False,False
pornography,False,False,True,False,False,True,False,False,False,False
portable,False,False,False,False,False,False,True,False,False,False
pose,False,False,False,False,False,True,False,False,False,False
posse,False,False,False,True,False,False,False,False,False,False
possess,False,True,False,False,True,False,True,False,False,True
possessed,True,False,True,True,False,True,False,False,False,False
possession,True,False,True,True,False,True,False,False,False,False
possibility,False,True,False,False,False,False,False,False,False,False
posthumous,False,False,False,False,False,True,False,True,False,False
postponement,False,False,False,False,False,True,False,False,True,False
potable,False,False,False,False,False,False,True,False,False,False
potency,False,False,False,False,False,False,True,False,False,False
pound,True,False,False,False,False,True,False,False,False,False
poverty,True,False,True,True,False,True,False,True,False,False
pow,True,False,False,False,False,False,False,False,False,False
powerful,True,True,True,True,True,False,True,False,False,True
powerfully,False,False,False,True,False,False,True,False,False,False
powerless,True,False,True,True,False,True,False,True,False,False
practice,False,False,False,False,False,False,True,False,False,False
practiced,False,False,False,False,True,False,True,False,True,True
practise,False,True,False,False,False,False,True,False,False,False
praise,False,False,False,False,True,False,True,False,False,True
praised,False,False,False,False,True,False,True,False,False,False
praiseworthy,False,True,False,False,True,False,True,False,True,True
prank,False,False,False,False,False,True,False,False,True,False
pray,False,True,False,True,True,False,True,False,True,True
precarious,False,True,False,True,False,True,False,True,False,False
precaution,False,False,False,False,False,False,True,False,False,False
precede,False,False,False,False,False,False,True,False,False,False
precedence,False,False,False,False,False,False,True,False,False,True
precinct,False,False,False,False,False,True,False,False,False,False
precious,False,True,False,False,True,False,True,False,True,False
precipice,False,False,False,True,False,False,False,False,False,False
precise,False,False,False,False,False,False,True,False,False,False
precision,False,False,False,False,False,False,True,False,False,False
preclude,True,False,False,False,False,False,False,False,False,False
precursor,False,True,False,False,False,False,False,False,False,False
predatory,False,False,False,False,False,True,False,False,False,False
predicament,False,False,False,True,False,True,False,False,False,False
predict,False,True,False,False,False,False,False,False,False,False
prediction,False,True,False,False,False,False,False,False,False,False
predilection,False,True,False,False,False,False,True,False,False,False
predispose,False,True,False,False,False,False,False,False,False,False
predominant,False,False,False,False,False,False,True,False,False,True
preeminent,False,False,False,False,False,False,True,False,False,False
prefer,False,False,False,False,False,False,True,False,False,True
pregnancy,False,False,True,False,False,True,False,False,False,False
prejudice,True,False,False,False,False,True,False,False,False,False
prejudiced,False,False,True,True,False,True,False,False,False,False
prejudicial,True,False,False,False,False,True,False,False,False,False
preliminary,False,True,False,False,False,False,False,False,False,False
premature,False,False,False,False,False,False,False,False,True,False
premeditated,False,False,False,True,False,True,False,False,False,False
premier,False,False,False,False,False,False,True,False,False,False
premises,False,False,False,False,False,False,True,False,False,False
preparation,False,True,False,False,False,False,False,False,False,False
preparatory,False,True,False,False,False,False,False,False,False,False
prepare,False,True,False,False,False,False,True,False,False,False
prepared,False,True,False,False,False,False,True,False,False,True
preparedness,False,True,False,False,False,False,False,False,False,False
preponderance,False,False,False,False,False,False,False,False,False,True
prerequisite,False,True,False,False,False,False,False,False,False,False
prescient,False,True,False,False,False,False,True,False,False,False
presence,False,False,False,False,False,False,True,False,False,False
present,False,True,False,False,True,False,True,False,True,True
presentable,False,False,False,False,False,False,True,False,False,False
presentment,False,False,False,False,False,True,True,False,False,False
preservative,False,True,False,False,True,False,True,False,True,True
preserve,False,False,False,False,False,False,True,False,False,False
president,False,False,False,False,False,False,True,False,False,True
pressure,False,False,False,False,False,True,False,False,False,False
prestige,False,False,False,False,True,False,True,False,False,True
presto,False,False,False,False,True,False,True,False,True,False
presumption,False,False,False,False,False,False,False,False,False,True
presumptuous,True,False,True,False,False,True,False,False,False,False
pretend,False,False,False,False,False,True,False,False,False,False
pretended,False,False,False,False,False,True,False,False,False,False
pretending,True,False,False,False,False,True,False,False,False,False
pretense,False,False,False,False,False,True,False,False,False,False
pretensions,False,False,False,False,False,True,False,False,False,False
pretty,False,True,False,False,True,False,True,False,False,True
